"","unique_row","study_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","SD_1","SD_2","t","F","r","d","d_var","corr","test_lang","stimuli_link","data_link","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","num_trials","special_cases_measures","x_dif","SD_dif","contrast_sampa","audio_condition","speaker","speech_type","object_stimulus","cue_type","N_AFC","mean_comprehension_vocab","mean_production_vocab","pointing_modality","motive","correlation_type","condition_type","stimulus_naturalness","contrast_pseudoIPA","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","peripherality","Linguistic","words_to_passage","edge_alignment","familiarization_voice","familiarization_register","familiarization_affect","test_voice","test_register","indexical","rule.type","repetitions","types","tokens","expt_condition2","word_round","word_spiky","multiple_age_groups_younger_older","replication","native","label_present","instruction_code","taxonomic_type","tokens_per_trial","word_types_per_cond","publication_type","main_or_baseline_study","Modality","Semantics","TrainingRule","Speech","Nonspeech","CorrectPronunciation","Mispronunciation","is_correct","n_feature","type_feature","mispron_location","scenarios","Hamlin_Lab","stimuli_type","minimal_pairs","cues_present","word_typicality","ME_trial_type","corr_imputed","dataset","short_name","domain","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","z_calc","z_var_calc","log_odds_calc","log_odds_var_calc","es_method","mean_age","n","same_infant_calc","all_mod","mean_age_months","year"
"11","11","byers2009","ByersäóHeinlein, K., & Werker, J. F. (2009). Monolingual, bilingual, trilingual: infants' language experience influences the development of a wordäólearning heuristic. Developmental science, 12(5), 815-823.","Byers-Heinlein & Werker (2009)","yes","Molly Lewis",1,"experimental","83","eye-tracking","test_only","forced-choice","looking_time_change","within_one","Canadian English - others","multilingual","experimental",NA,16,NA,547.86384,NA,-0.03,0,0.24,NA,-0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"digital",NA,NA,202,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",-0.125,0.06298828125,-0.118303571428571,0.056420306770169,-0.0623782861551805,0.0155639666883324,-0.0624593812555402,0.0769230769230769,-0.226724920529277,0.207223139280685,"group_means_one",547.86384,16,"byers2009 83","",17.9981550591327,"2009"
"12","12","byers2009","ByersäóHeinlein, K., & Werker, J. F. (2009). Monolingual, bilingual, trilingual: infants' language experience influences the development of a wordäólearning heuristic. Developmental science, 12(5), 815-823.","Byers-Heinlein & Werker (2009)","yes","Molly Lewis, Michael Frank",1,"experimental","84","eye-tracking","test_only","forced-choice","looking_time_change","within_one","Canadian English","typical","experimental",NA,16,NA,545.48,NA,0.12,0,0.18,NA,2.63,NA,NA,0.66,0.13180625,NA,NA,NA,NA,12.168,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"digital",NA,NA,260,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",0.666666666666667,0.0763888888888889,0.630952380952381,0.0684235933956916,0.316227766016838,0.013921875,0.327450150237258,0.0769230769230769,1.20919957615615,0.251309371324035,"group_means_one",545.48,16,"byers2009 84","",17.9198423127464,"2009"
"13","13","byers2013","Byers-Heinlein, K., & Werker, J. F. (2013). Lexicon structure and the disambiguation of novel words: Evidence from bilingual infants. Cognition, 128(3), 407-416.","Byers-Heinlein & Werker (2013)","yes","Molly Lewis",1,"experimental","85","eye-tracking","test_only","forced-choice","looking_time_change","within_one","Canadian English - Chinese","multilingual","experimental",NA,20,NA,517.42696,NA,0.06,0,0.3,NA,0.89,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,"digital",NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",0.2,0.051,0.191666666666667,0.0468385416666667,0.0995037190209989,0.0123750243860775,0.0998340788992075,0.0588235294117647,0.362759872846844,0.167783274818519,"group_means_one",517.42696,20,"byers2013 85","",16.9982575558476,"2013"
"14","14","choi2014","Choi, I. & Hwang, M. (2014). Korean Late-Talkersäó» Use of the Mutual Exclusivity Assumption on First versus Second Label Learning. Commun Sci Disord. 19(3), 24-35. DOI: https://doi.org/10.12963/csd.14170","Choi & Hwang (2014)","yes","Alvaro Iturralde",1,"experimental","15","behavior","test_only","forced-choice","target_selection","within_one","Korean","NT","late talkers",NA,14,NA,858,NA,0.714,0.5,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",1.64615384615385,0.168207945900254,1.54326923076923,0.147839014951395,0.635499050075613,0.00890909106460099,0.750587054307247,0.0909090909090909,2.98579279958556,0.553381961051781,"group_means_one",858,14,"choi2014 15","",28.1865965834428,"2014"
"15","15","choi2014","Choi, I. & Hwang, M. (2014). Korean Late-Talkersäó» Use of the Mutual Exclusivity Assumption on First versus Second Label Learning. Commun Sci Disord. 19(3), 24-35. DOI: https://doi.org/10.12963/csd.14171","Choi & Hwang (2014)","yes","Alvaro Iturralde",1,"experimental","16","behavior","test_only","forced-choice","target_selection","within_one","Korean","typical","typical",NA,15,NA,819,NA,0.76,0.5,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"paper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",1.91176470588235,0.188494809688581,1.80147058823529,0.167372795141377,0.690981244079765,0.00672373046907955,0.849831141697931,0.0833333333333333,3.46755760809483,0.620123067761641,"group_means_one",819,15,"choi2014 16","",26.9053876478318,"2014"
"16","16","davidson1997","Davidson, D., Jergovic, D., Imami, Z., & Theodos, V. (1997). Monolingual and bilingual children's use of the mutual exclusivity constraint. Journal of child language, 24(1), 3-24.","Davidson et al (1997)","yes","Molly Lewis",1,"experimental","17","behavior","test_only","forced-choice","target_selection","within_one","English - Greek","multilingual","experimental",NA,16,NA,1497.49425,NA,0.6,0.5,NA,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",0.365,0.06666328125,0.345446428571429,0.059712103645169,0.179534675334237,0.015105653773286,0.181501824167909,0.0769230769230769,0.662036767945489,0.219313404672019,"t_one",1497.49425,16,"davidson1997 17","",49.1949490801577,"1997"
"17","17","davidson1997","Davidson, D., Jergovic, D., Imami, Z., & Theodos, V. (1997). Monolingual and bilingual children's use of the mutual exclusivity constraint. Journal of child language, 24(1), 3-24.","Davidson et al (1997)","yes","Molly Lewis",1,"experimental","98","behavior","test_only","forced-choice","target_selection","within_one","English - Urdu","multilingual","experimental",NA,16,NA,1497.49425,NA,0.65,0.5,0.2739726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",0.547500005475,0.0718673829998477,0.518169648038839,0.0643735583056671,0.264035431262939,0.0144650620887928,0.270441314054601,0.0769230769230769,0.993055161848786,0.236434213183357,"group_means_one",1497.49425,16,"davidson1997 98","",49.1949490801577,"1997"
"18","18","davidson1997","Davidson, D., Jergovic, D., Imami, Z., & Theodos, V. (1997). Monolingual and bilingual children's use of the mutual exclusivity constraint. Journal of child language, 24(1), 3-24.","Davidson et al (1997)","yes","Molly Lewis",1,"experimental","99","behavior","test_only","forced-choice","target_selection","within_one","English - Greek","multilingual","experimental",NA,16,NA,2264.5035,NA,0.71,0.5,0.2739726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",0.766500007665,0.0808600706797014,0.725437507254375,0.0724285518301279,0.357868168897205,0.0134004550100204,0.37443879950224,0.0769230769230769,1.3902772265883,0.266018969817593,"group_means_one",2264.5035,16,"davidson1997 99","",74.3923620236531,"1997"
"19","19","davidson1997","Davidson, D., Jergovic, D., Imami, Z., & Theodos, V. (1997). Monolingual and bilingual children's use of the mutual exclusivity constraint. Journal of child language, 24(1), 3-24.","Davidson et al (1997)","yes","Molly Lewis",1,"experimental","100","behavior","test_only","forced-choice","target_selection","within_one","English - Urdu","multilingual","experimental",NA,16,NA,2264.5035,NA,0.67,0.5,0.2739726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",0.620500006205,0.0745318830531377,0.587258934444018,0.0667602230536555,0.296316604309033,0.01414318637381,0.305476803776439,0.0769230769230769,1.12546251676196,0.245200067000908,"group_means_one",2264.5035,16,"davidson1997 100","",74.3923620236531,"1997"
"20","20","davidson1997","Davidson, D., Jergovic, D., Imami, Z., & Theodos, V. (1997). Monolingual and bilingual children's use of the mutual exclusivity constraint. Journal of child language, 24(1), 3-24.","Davidson et al (1997)","yes","Molly Lewis",1,"experimental","111","behavior","test_only","forced-choice","target_selection","within_one","English","typical","monolingual-young",NA,16,NA,1497.49425,NA,0.69,0.5,0.2739726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",0.693500006935,0.0775294456130889,0.656348220849196,0.0694452208951424,0.327613504840218,0.0137872807101231,0.340152467683009,0.0769230769230769,1.25786987167513,0.255061652545653,"group_means_one",1497.49425,16,"davidson1997 111","",49.1949490801577,"1997"
"21","21","davidson1997","Davidson, D., Jergovic, D., Imami, Z., & Theodos, V. (1997). Monolingual and bilingual children's use of the mutual exclusivity constraint. Journal of child language, 24(1), 3-24.","Davidson et al (1997)","yes","Molly Lewis",1,"experimental","112","behavior","test_only","forced-choice","target_selection","within_one","English","typical","monolingual-old",NA,16,NA,2264.5035,NA,0.92,0.5,0.2739726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",1.53300001533,0.135940282718806,1.45087501450875,0.121765387167451,0.608348233755842,0.00849432170894236,0.706294948009465,0.0769230769230769,2.7805544531766,0.447225604202285,"group_means_one",2264.5035,16,"davidson1997 112","",74.3923620236531,"1997"
"22","22","deak2001","Deak, G. O., Yen, L., & Pettit, J. (2001). By any other name: when will preschoolers produce several labels for a referent?. Journal of Child Language, 28(3), 787-804.","Deak, Yen, & Pettit (2001)","yes","Molly Lewis",1,"experimental","18","behavior","test_only","forced-choice","target_selection","within_one",NA,"typical","3yo",NA,20,NA,1308.786,NA,0.8,0.5,0.1833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",1.63636393388435,0.116942173102937,1.56818210330584,0.107400016617107,0.63323785922376,0.00628366438846234,0.74680311001306,0.0588235294117647,2.96803586293524,0.384724328776566,"group_means_one",1308.786,20,"deak2001 18","",42.9955978975033,"2001"
"23","23","deak2001","Deak, G. O., Yen, L., & Pettit, J. (2001). By any other name: when will preschoolers produce several labels for a referent?. Journal of Child Language, 28(3), 787-804.","Deak, Yen, & Pettit (2001)","yes","Molly Lewis",1,"experimental","19","behavior","test_only","forced-choice","target_selection","within_one",NA,"typical","4yo",NA,20,NA,1643.591,NA,0.8833333,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",1.9166665,0.141840261805556,1.83680539583333,0.13026649044295,0.691905331873229,0.00502250360979324,0.851601744188236,0.0588235294117647,3.47644847914902,0.466635757389262,"group_means_one",1643.591,20,"deak2001 19","",53.9944480946123,"2001"
"24","24","demarchena2011","de Marchena, A., Eigsti, I. M., Worek, A., Ono, K. E., & Snedeker, J. (2011). Mutual exclusivity in autism spectrum disorders: Testing the pragmatic hypothesis. Cognition, 119(1), 96-113.","de Marchena et al (2011)","yes","Molly Lewis",1,"experimental","20","behavior","test_only","forced-choice","target_selection","within_one","English","NT","ASD- high-functioning",NA,42,NA,3926.35752,NA,0.86,0.5,NA,NA,31.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NN",NA,"Mutual exclusivity","mutex","early_language",4.89141619379831,0.308642290249433,4.79970214016459,0.297176711420245,0.925615504094943,0.000226752161803328,1.62687670312594,0.0256410256410256,8.87204758251634,1.0153924354027,"t_one",3926.35752,42,"demarchena2011 20","",128.986777923785,"2011"
"25","25","demarchena2011","de Marchena, A., Eigsti, I. M., Worek, A., Ono, K. E., & Snedeker, J. (2011). Mutual exclusivity in autism spectrum disorders: Testing the pragmatic hypothesis. Cognition, 119(1), 96-113.","de Marchena et al (2011)","yes","Molly Lewis",1,"experimental","21","behavior","test_only","forced-choice","target_selection","within_one","English","typical","experimental",NA,40,NA,3835.04688,NA,0.87,0.5,NA,NA,23.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NN",NA,"Mutual exclusivity","mutex","early_language",3.67140436345549,0.193490125,3.59894243522939,0.18592772961933,0.878155285581553,0.000579713464476008,1.36764897083495,0.027027027027027,6.6591909002823,0.636556996422443,"t_one",3835.04688,40,"demarchena2011 21","",125.987085413929,"2011"
"26","26","diesendruck2001","Diesendruck, G., & Markson, L. (2001). Children's avoidance of lexical overlap: A pragmatic account. Developmental psychology, 37(5), 630-641.","Diesendruck & Markson (2001)","yes","Molly Lewis",1,"experimental","22","behavior","test_only","forced-choice","target_selection","within_one","English","typical","experimental",NA,16,NA,1278.34896,NA,0.82,0.5,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NN",NA,"Mutual exclusivity","mutex","early_language",1.88235294117647,0.173226643598616,1.78151260504202,0.155163788861133,0.685364699004991,0.00645741533587279,0.839161532238911,0.0769230769230769,3.41421056797029,0.569892814682279,"group_means_one",1278.34896,16,"diesendruck2001 22","",41.9956951379763,"2001"
"27","27","diesendruck2001","Diesendruck, G., & Markson, L. (2001). Children's avoidance of lexical overlap: A pragmatic account. Developmental psychology, 37(5), 630-641.","Diesendruck & Markson (2001)","yes","Molly Lewis",2,"experimental","23","behavior","test_only","forced-choice","target_selection","within_one","English","typical","experimental",NA,16,NA,1369.6596,NA,0.78,0.5,0.22,NA,5.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NN",NA,"Mutual exclusivity","mutex","early_language",1.27272727272727,0.113119834710744,1.20454545454545,0.101324494803087,0.536875492193159,0.0101973685884388,0.599755399970846,0.0769230769230769,2.30847191811628,0.372149339503886,"group_means_one",1369.6596,16,"diesendruck2001 23","",44.9953876478318,"2001"
"28","28","estis2015","Estis, J. M., & Beverly, B. L. (2015). Children with SLI exhibit delays resolving ambiguous reference. Journal of child language, 42(1), 180-195.","Estis & Beverly (2015)","yes","Molly Lewis",1,"experimental","24","behavior","test_only","forced-choice","target_selection","within_one",NA,"NT","experimental",NA,8,NA,1552.281,NA,0.56,0.5,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",0.230769230769231,0.128328402366864,0.201923076923077,0.0982514330621302,0.114624107985131,0.0308340924019378,0.115130106299728,0.2,0.418569084054051,0.422183521594922,"group_means_one",1552.281,8,"estis2015 24","",50.994776609724,"2015"
"29","29","estis2015","Estis, J. M., & Beverly, B. L. (2015). Children with SLI exhibit delays resolving ambiguous reference. Journal of child language, 42(1), 180-195.","Estis & Beverly (2015)","yes","Molly Lewis",1,"experimental","25","behavior","test_only","forced-choice","target_selection","within_one",NA,"NT","experimental",NA,8,NA,2617.571,NA,0.96,0.5,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",6.57142857142857,2.82397959183673,5.75,2.162109375,0.956673880428858,0.000430136490495377,1.90512281720689,0.2,11.9192529649677,9.29052046939279,"group_means_one",2617.571,8,"estis2015 25","",85.9911629434954,"2015"
"30","30","estis2015","Estis, J. M., & Beverly, B. L. (2015). Children with SLI exhibit delays resolving ambiguous reference. Journal of child language, 42(1), 180-195.","Estis & Beverly (2015)","yes","Molly Lewis",1,"experimental","26","behavior","test_only","forced-choice","target_selection","within_one",NA,"typical","experimental",NA,8,NA,1521.844,NA,0.86,0.5,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",3,0.6875,2.625,0.5263671875,0.832050294337844,0.00500682749203459,1.19476321728711,0.2,5.44139809270265,2.26178434191631,"group_means_one",1521.844,8,"estis2015 26","",49.9948751642576,"2015"
"31","31","estis2015","Estis, J. M., & Beverly, B. L. (2015). Children with SLI exhibit delays resolving ambiguous reference. Journal of child language, 42(1), 180-195.","Estis & Beverly (2015)","yes","Molly Lewis",1,"experimental","27","behavior","test_only","forced-choice","target_selection","within_one",NA,"typical","experimental",NA,8,NA,2617.571,NA,0.95,0.5,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"objects",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FN",NA,"Mutual exclusivity","mutex","early_language",4.09090909090909,1.17097107438017,3.57954545454545,0.896524728822314,0.898384360919201,0.00210145588182607,1.46378050789793,0.2,7.42008830823089,3.8523404230836,"group_means_one",2617.571,8,"estis2015 27","",85.9911629434954,"2015"
